Issue key,Summary,Issue Type,Status,Assignee,Reporter,Created,Due date,Issue id,Assignee Id,Reporter Id,Priority,Resolution,Updated
VFS-219,TestCase Creation - Food Module,Task,Ready to Review,Subburaj Reddy,Subburaj Reddy,14-05-2024 00:24,,12872,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,,06-06-2024 12:54
VFS-219,TestCase Creation - Food Module,Task,Ready to Review,Subburaj Reddy,Subburaj Reddy,14-05-2024 00:24,,12872,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,,06-06-2024 12:54
VFS-218,TestCase Creation - Task Module (QA),Sub Task,QA IN PROGRESS,Meghanath M,Sachin K,14-05-2024 00:24,,12871,712020:1752ec46-1d47-48b4-828b-65d493b0e6d2,712020:8466b986-4939-46af-821f-5bd62195978c,Medium,,07-06-2024 10:35
VFS-218,TestCase Creation - Task Module (QA),Sub Task,QA IN PROGRESS,Meghanath M,Sachin K,14-05-2024 00:24,,12871,712020:8466b986-4939-46af-821f-5bd62195978c,712020:1752ec46-1d47-48b4-828b-65d493b0e6d2,Medium,,07-06-2024 10:35
VFS-217,TestCase Creation - Task Module (Researcher),Task,Ready to Review,Subburaj Reddy,Subburaj Reddy,14-05-2024 00:23,,12870,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,,06-06-2024 12:54
VFS-217,TestCase Creation - Task Module (Researcher),Task,Ready to Review,Subburaj Reddy,Subburaj Reddy,14-05-2024 00:23,,12870,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,,06-06-2024 12:54
VFS-216,Food Ingredients Import to DB from Excel sheet,Task,Completed,Sumanth S Yattinahalli,Subburaj Reddy,14-05-2024 00:20,16-05-2024 00:00,12869,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,Medium,Done,16-05-2024 16:56
VFS-216,Food Ingredients Import to DB from Excel sheet,Task,Completed,Sumanth S Yattinahalli,Subburaj Reddy,14-05-2024 00:20,16-05-2024 00:00,12869,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,Done,16-05-2024 16:56
VFS-215,Testing - Admin Application Modules,Task,ON HOLD,Meghanath M,Sachin K,13-05-2024 23:24,14-06-2024 00:00,12868,712020:1752ec46-1d47-48b4-828b-65d493b0e6d2,712020:8466b986-4939-46af-821f-5bd62195978c,Medium,,07-06-2024 10:42
VFS-215,Testing - Admin Application Modules,Task,ON HOLD,Meghanath M,Sachin K,13-05-2024 23:24,14-06-2024 00:00,12868,712020:8466b986-4939-46af-821f-5bd62195978c,712020:1752ec46-1d47-48b4-828b-65d493b0e6d2,Medium,,07-06-2024 10:42
VFS-214,Approved Recipes - API Creation,Task,Ready to Review,Omkar Bulli,Subburaj Reddy,13-05-2024 23:22,17-05-2024 00:00,12867,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:88e34e71-4b7a-48b5-826e-67c469b03306,Medium,,06-06-2024 12:54
VFS-214,Approved Recipes - API Creation,Task,Ready to Review,Omkar Bulli,Subburaj Reddy,13-05-2024 23:22,17-05-2024 00:00,12867,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:88e34e71-4b7a-48b5-826e-67c469b03306,Medium,,06-06-2024 12:54
VFS-213,Approved Recipes - Design & Functionality Integration,Task,Completed,Prashanth HK,Subburaj Reddy,13-05-2024 23:20,22-05-2024 00:00,12866,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:4c805787-bb33-4589-862a-eb8b3936ae28,Medium,Done,07-06-2024 12:01
VFS-213,Approved Recipes - Design & Functionality Integration,Task,Completed,Prashanth HK,Subburaj Reddy,13-05-2024 23:20,22-05-2024 00:00,12866,712020:4c805787-bb33-4589-862a-eb8b3936ae28,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,Done,07-06-2024 12:01
VFS-212,Upload Food Recipe & Download Template - API Creation,Task,Completed,Omkar Bulli,Subburaj Reddy,13-05-2024 23:18,15-05-2024 00:00,12865,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:88e34e71-4b7a-48b5-826e-67c469b03306,Medium,Done,27-05-2024 10:42
VFS-212,Upload Food Recipe & Download Template - API Creation,Task,Completed,Omkar Bulli,Subburaj Reddy,13-05-2024 23:18,15-05-2024 00:00,12865,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:88e34e71-4b7a-48b5-826e-67c469b03306,Medium,Done,27-05-2024 10:42
VFS-211,Upload Food Recipe & Download Template - Design & Functionality Integration,Task,Completed,Sridharan,Subburaj Reddy,13-05-2024 23:14,23-05-2024 00:00,12864,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:d645edc1-64ba-4021-849f-b09c58ee1293,Medium,Done,31-05-2024 10:12
VFS-211,Upload Food Recipe & Download Template - Design & Functionality Integration,Task,Completed,Sridharan,Subburaj Reddy,13-05-2024 23:14,23-05-2024 00:00,12864,712020:d645edc1-64ba-4021-849f-b09c58ee1293,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,Done,31-05-2024 10:12
VFS-210,QA Task Listing with Pagination - API Creation,Task,Ready to Review,Sumanth S Yattinahalli,Subburaj Reddy,13-05-2024 23:09,16-05-2024 00:00,12863,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,Medium,,06-06-2024 12:54
VFS-210,QA Task Listing with Pagination - API Creation,Task,Ready to Review,Sumanth S Yattinahalli,Subburaj Reddy,13-05-2024 23:09,16-05-2024 00:00,12863,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,,06-06-2024 12:54
VFS-21,Integration of two step auth with UI,Subtask,ON HOLD,Subramanya c,Subramanya c,04-04-2024 11:06,,12181,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,Medium,,15-05-2024 10:56
VFS-21,Integration of two step auth with UI,Subtask,ON HOLD,Subramanya c,Subramanya c,04-04-2024 11:06,,12181,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,Medium,,15-05-2024 10:56
VFS-209,QA Task Listing with Pagination - Design and Functionality Integration,Task,Completed,Sridharan,Subramanya c,13-05-2024 23:05,24-05-2024 00:00,12862,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,712020:d645edc1-64ba-4021-849f-b09c58ee1293,Medium,Done,07-06-2024 11:42
VFS-209,QA Task Listing with Pagination - Design and Functionality Integration,Task,Completed,Sridharan,Subramanya c,13-05-2024 23:05,24-05-2024 00:00,12862,712020:d645edc1-64ba-4021-849f-b09c58ee1293,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,Medium,Done,07-06-2024 11:42
VFS-208,Researcher Task ReAssign - API creation,Task,Completed,Sumanth S Yattinahalli,Subburaj Reddy,13-05-2024 22:55,16-05-2024 00:00,12861,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,Medium,Done,15-05-2024 23:15
VFS-208,Researcher Task ReAssign - API creation,Task,Completed,Sumanth S Yattinahalli,Subburaj Reddy,13-05-2024 22:55,16-05-2024 00:00,12861,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,Done,15-05-2024 23:15
VFS-206,Researchers Task Listing with Pagination - API Creation,Task,Completed,Sumanth S Yattinahalli,Subburaj Reddy,13-05-2024 22:53,16-05-2024 00:00,12859,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,Medium,Done,06-06-2024 17:20
VFS-206,Researchers Task Listing with Pagination - API Creation,Task,Completed,Sumanth S Yattinahalli,Subburaj Reddy,13-05-2024 22:53,16-05-2024 00:00,12859,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,Done,06-06-2024 17:20
VFS-204,QA Listing with Sorting  - API Creation,Task,Completed,Sumanth S Yattinahalli,Subburaj Reddy,13-05-2024 22:32,15-05-2024 00:00,12857,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,Medium,Done,07-06-2024 11:53
VFS-204,QA Listing with Sorting  - API Creation,Task,Completed,Sumanth S Yattinahalli,Subburaj Reddy,13-05-2024 22:32,15-05-2024 00:00,12857,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,Done,07-06-2024 11:53
VFS-203,QA Listing with sorting - Design & Functionality Integration,Task,Completed,Subramanya c,Subburaj Reddy,13-05-2024 22:30,16-05-2024 00:00,12856,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,Medium,Done,07-06-2024 11:47
VFS-203,QA Listing with sorting - Design & Functionality Integration,Task,Completed,Subramanya c,Subburaj Reddy,13-05-2024 22:30,16-05-2024 00:00,12856,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,Done,07-06-2024 11:47
VFS-202,TestCase Creation - Dashboard/Home Module,Task,To Do,Subburaj Reddy,Subburaj Reddy,13-05-2024 22:20,16-05-2024 00:00,12855,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,,06-06-2024 12:54
VFS-202,TestCase Creation - Dashboard/Home Module,Task,To Do,Subburaj Reddy,Subburaj Reddy,13-05-2024 22:20,16-05-2024 00:00,12855,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,,06-06-2024 12:54
VFS-201,Researcher Listing with sorting - API Creation,Task,Completed,Sumanth S Yattinahalli,Subburaj Reddy,13-05-2024 22:20,15-05-2024 00:00,12854,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,Medium,Done,06-06-2024 17:19
VFS-201,Researcher Listing with sorting - API Creation,Task,Completed,Sumanth S Yattinahalli,Subburaj Reddy,13-05-2024 22:20,15-05-2024 00:00,12854,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,Done,06-06-2024 17:19
VFS-200,Researcher Listing with sorting - Design & Functionality Integration,Task,Completed,Subramanya c,Subburaj Reddy,13-05-2024 22:19,16-05-2024 00:00,12853,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,Medium,Done,07-06-2024 11:47
VFS-200,Researcher Listing with sorting - Design & Functionality Integration,Task,Completed,Subramanya c,Subburaj Reddy,13-05-2024 22:19,16-05-2024 00:00,12853,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,Done,07-06-2024 11:47
VFS-20,Api for Two step authentication,Subtask,Completed,Meghanath M,Subramanya c,04-04-2024 11:06,22-03-2024 00:00,12180,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,712020:8466b986-4939-46af-821f-5bd62195978c,Medium,Done,14-05-2024 12:24
VFS-20,Api for Two step authentication,Subtask,Completed,Meghanath M,Subramanya c,04-04-2024 11:06,22-03-2024 00:00,12180,712020:8466b986-4939-46af-821f-5bd62195978c,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,Medium,Done,14-05-2024 12:24
VFS-199,Users Enrollment - Researcher and QA - API Creation,Task,Completed,Sumanth S Yattinahalli,Subburaj Reddy,13-05-2024 22:17,15-05-2024 00:00,12852,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,Medium,Done,15-05-2024 23:13
VFS-199,Users Enrollment - Researcher and QA - API Creation,Task,Completed,Sumanth S Yattinahalli,Subburaj Reddy,13-05-2024 22:17,15-05-2024 00:00,12852,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,Done,15-05-2024 23:13
VFS-198,Users Enrollment - Researcher and QA - Functionality Integration,Task,In Progress,Pooja Mudegoud,Subburaj Reddy,13-05-2024 22:16,,12851,712020:e4820161-e894-4f74-baab-c4d0f8f9f5b4,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,,07-06-2024 11:34
VFS-197,Users Enrollment - Researcher and QA - Design Integration,Task,Completed,Sridharan,Subburaj Reddy,13-05-2024 22:12,14-05-2024 00:00,12850,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:d645edc1-64ba-4021-849f-b09c58ee1293,Medium,Done,31-05-2024 10:12
VFS-197,Users Enrollment - Researcher and QA - Design Integration,Task,Completed,Sridharan,Subburaj Reddy,13-05-2024 22:12,14-05-2024 00:00,12850,712020:d645edc1-64ba-4021-849f-b09c58ee1293,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,Done,31-05-2024 10:12
VFS-196,Vizzhy Food Studio - Admin Application - Food Module,Story,To Do,Subburaj Reddy,Subburaj Reddy,13-05-2024 22:11,28-05-2024 00:00,12849,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,,06-06-2024 12:54
VFS-196,Vizzhy Food Studio - Admin Application - Food Module,Story,To Do,Subburaj Reddy,Subburaj Reddy,13-05-2024 22:11,28-05-2024 00:00,12849,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,,06-06-2024 12:54
VFS-195,Vizzhy Food Studio - Admin Application - Task Module (QA),Story,To Do,Subburaj Reddy,Subburaj Reddy,13-05-2024 22:10,24-05-2024 00:00,12848,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,,06-06-2024 12:54
VFS-195,Vizzhy Food Studio - Admin Application - Task Module (QA),Story,To Do,Subburaj Reddy,Subburaj Reddy,13-05-2024 22:10,24-05-2024 00:00,12848,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,,06-06-2024 12:54
VFS-194,Vizzhy Food Studio - Admin Application - Task Module (Researcher),Story,In Progress,Subburaj Reddy,Subburaj Reddy,13-05-2024 22:10,23-05-2024 00:00,12847,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,,06-06-2024 12:54
VFS-194,Vizzhy Food Studio - Admin Application - Task Module (Researcher),Story,In Progress,Subburaj Reddy,Subburaj Reddy,13-05-2024 22:10,23-05-2024 00:00,12847,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,,06-06-2024 12:54
VFS-193,Vizzhy Food Studio - Admin Application - Dashboard/Home Module,Story,Ready to Review,Subburaj Reddy,Subburaj Reddy,13-05-2024 22:09,,12846,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,,06-06-2024 12:54
VFS-193,Vizzhy Food Studio - Admin Application - Dashboard/Home Module,Story,Ready to Review,Subburaj Reddy,Subburaj Reddy,13-05-2024 22:09,,12846,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,,06-06-2024 12:54
VFS-192,Password Reset Screen - API Creation,Task,Completed,Sumanth S Yattinahalli,Subburaj Reddy,13-05-2024 21:21,14-05-2024 00:00,12845,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,Medium,Done,15-05-2024 23:13
VFS-192,Password Reset Screen - API Creation,Task,Completed,Sumanth S Yattinahalli,Subburaj Reddy,13-05-2024 21:21,14-05-2024 00:00,12845,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,Done,15-05-2024 23:13
VFS-191,Forgot Password Screen - API Creation,Task,Completed,Sumanth S Yattinahalli,Subburaj Reddy,13-05-2024 21:21,14-05-2024 00:00,12844,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,Medium,Done,15-05-2024 23:13
VFS-191,Forgot Password Screen - API Creation,Task,Completed,Sumanth S Yattinahalli,Subburaj Reddy,13-05-2024 21:21,14-05-2024 00:00,12844,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,Done,15-05-2024 23:13
VFS-190,Sign-in Screen - API Creation,Task,Completed,Sumanth S Yattinahalli,Subburaj Reddy,13-05-2024 21:20,14-05-2024 00:00,12843,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,Medium,Done,15-05-2024 23:12
VFS-190,Sign-in Screen - API Creation,Task,Completed,Sumanth S Yattinahalli,Subburaj Reddy,13-05-2024 21:20,14-05-2024 00:00,12843,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,Done,15-05-2024 23:12
VFS-187,TestCase Creation - Admin application - User Module,Task,Completed,Subburaj Reddy,Subburaj Reddy,13-05-2024 20:57,16-05-2024 00:00,12840,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,Done,27-05-2024 10:43
VFS-187,TestCase Creation - Admin application - User Module,Task,Completed,Subburaj Reddy,Subburaj Reddy,13-05-2024 20:57,16-05-2024 00:00,12840,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,Done,27-05-2024 10:43
VFS-186,Password Reset Screen - Functionality Implementation,Task,Completed,Prashanth HK,Subburaj Reddy,13-05-2024 20:42,16-05-2024 00:00,12839,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:4c805787-bb33-4589-862a-eb8b3936ae28,Medium,Done,07-06-2024 12:01
VFS-186,Password Reset Screen - Functionality Implementation,Task,Completed,Prashanth HK,Subburaj Reddy,13-05-2024 20:42,16-05-2024 00:00,12839,712020:4c805787-bb33-4589-862a-eb8b3936ae28,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,Done,07-06-2024 12:01
VFS-185,Password Reset Screen - Design  Implementation,Task,Completed,Prashanth HK,Subburaj Reddy,13-05-2024 20:42,15-05-2024 00:00,12838,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:4c805787-bb33-4589-862a-eb8b3936ae28,Medium,Done,06-06-2024 17:17
VFS-185,Password Reset Screen - Design  Implementation,Task,Completed,Prashanth HK,Subburaj Reddy,13-05-2024 20:42,15-05-2024 00:00,12838,712020:4c805787-bb33-4589-862a-eb8b3936ae28,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,Done,06-06-2024 17:17
VFS-184,Forgot Password Screen - Functionality Implementation,Task,Completed,Prashanth HK,Subburaj Reddy,13-05-2024 20:41,15-05-2024 00:00,12837,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:4c805787-bb33-4589-862a-eb8b3936ae28,Medium,Done,06-06-2024 17:16
VFS-184,Forgot Password Screen - Functionality Implementation,Task,Completed,Prashanth HK,Subburaj Reddy,13-05-2024 20:41,15-05-2024 00:00,12837,712020:4c805787-bb33-4589-862a-eb8b3936ae28,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,Done,06-06-2024 17:16
VFS-183,Forgot Password Screen - Design Implementation,Task,Completed,Prashanth HK,Subburaj Reddy,13-05-2024 20:41,15-05-2024 00:00,12836,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:4c805787-bb33-4589-862a-eb8b3936ae28,Medium,Done,07-06-2024 12:01
VFS-183,Forgot Password Screen - Design Implementation,Task,Completed,Prashanth HK,Subburaj Reddy,13-05-2024 20:41,15-05-2024 00:00,12836,712020:4c805787-bb33-4589-862a-eb8b3936ae28,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,Done,07-06-2024 12:01
VFS-182,Sign-in Screen - Functionality Implmentation,Task,Completed,Prashanth HK,Subburaj Reddy,13-05-2024 20:40,14-05-2024 00:00,12835,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:4c805787-bb33-4589-862a-eb8b3936ae28,Medium,Done,07-06-2024 12:01
VFS-182,Sign-in Screen - Functionality Implmentation,Task,Completed,Prashanth HK,Subburaj Reddy,13-05-2024 20:40,14-05-2024 00:00,12835,712020:4c805787-bb33-4589-862a-eb8b3936ae28,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,Done,07-06-2024 12:01
VFS-181,Sign-in Screen - Design Implementation,Task,Completed,Prashanth HK,Subburaj Reddy,13-05-2024 20:39,14-05-2024 00:00,12834,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:4c805787-bb33-4589-862a-eb8b3936ae28,Medium,Done,06-06-2024 17:15
VFS-181,Sign-in Screen - Design Implementation,Task,Completed,Prashanth HK,Subburaj Reddy,13-05-2024 20:39,14-05-2024 00:00,12834,712020:4c805787-bb33-4589-862a-eb8b3936ae28,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,Done,06-06-2024 17:15
VFS-180,Registration Screen - Functionality Implementation,Task,Completed,Prashanth HK,Subburaj Reddy,13-05-2024 20:39,14-05-2024 00:00,12833,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:4c805787-bb33-4589-862a-eb8b3936ae28,Medium,Done,07-06-2024 12:00
VFS-180,Registration Screen - Functionality Implementation,Task,Completed,Prashanth HK,Subburaj Reddy,13-05-2024 20:39,14-05-2024 00:00,12833,712020:4c805787-bb33-4589-862a-eb8b3936ae28,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,Done,07-06-2024 12:00
VFS-179,Registration Screen - Design integration,Task,Completed,Prashanth HK,Subburaj Reddy,13-05-2024 20:39,14-05-2024 00:00,12832,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:4c805787-bb33-4589-862a-eb8b3936ae28,Medium,Done,06-06-2024 17:15
VFS-179,Registration Screen - Design integration,Task,Completed,Prashanth HK,Subburaj Reddy,13-05-2024 20:39,14-05-2024 00:00,12832,712020:4c805787-bb33-4589-862a-eb8b3936ae28,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,Done,06-06-2024 17:15
VFS-178,Vizzhy Food Studio - Admin Application - User Module,Story,Ready to Review,Subburaj Reddy,Subburaj Reddy,13-05-2024 20:35,15-05-2024 00:00,12831,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,,06-06-2024 12:54
VFS-178,Vizzhy Food Studio - Admin Application - User Module,Story,Ready to Review,Subburaj Reddy,Subburaj Reddy,13-05-2024 20:35,15-05-2024 00:00,12831,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,,06-06-2024 12:54
VFS-177,Vizzhy Food Studio - Admin Application - New Design Implementation and Functional Changes,Epic,In Progress,Subburaj Reddy,Subburaj Reddy,13-05-2024 20:34,07-06-2024 00:00,12830,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,,16-05-2024 12:40
VFS-177,Vizzhy Food Studio - Admin Application - New Design Implementation and Functional Changes,Epic,In Progress,Subburaj Reddy,Subburaj Reddy,13-05-2024 20:34,07-06-2024 00:00,12830,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,,16-05-2024 12:40
VFS-176,Food ingredients - Push data till 9th table,Task,Completed,Sumanth S Yattinahalli,Manjunath C,13-05-2024 11:18,14-05-2024 00:00,12806,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,Medium,Done,06-06-2024 17:14
VFS-176,Food ingredients - Push data till 9th table,Task,Completed,Sumanth S Yattinahalli,Manjunath C,13-05-2024 11:18,14-05-2024 00:00,12806,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,Medium,Done,06-06-2024 17:14
VFS-175,Writing test cases for the Vizzhy food studio as per new requirement document provided by the clinical team,Task,Completed,Meghanath M,Meghanath M,13-05-2024 10:20,15-05-2024 00:00,12796,712020:8466b986-4939-46af-821f-5bd62195978c,712020:8466b986-4939-46af-821f-5bd62195978c,Medium,Done,14-05-2024 09:37
VFS-175,Writing test cases for the Vizzhy food studio as per new requirement document provided by the clinical team,Task,Completed,Meghanath M,Meghanath M,13-05-2024 10:20,15-05-2024 00:00,12796,712020:8466b986-4939-46af-821f-5bd62195978c,712020:8466b986-4939-46af-821f-5bd62195978c,Medium,Done,14-05-2024 09:37
VFS-174,Alteration of Notification API,Task,Completed,Sumanth S Yattinahalli,Subramanya c,09-05-2024 14:05,10-05-2024 00:00,12772,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,Medium,Done,20-05-2024 09:16
VFS-174,Alteration of Notification API,Task,Completed,Sumanth S Yattinahalli,Subramanya c,09-05-2024 14:05,10-05-2024 00:00,12772,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,Medium,Done,20-05-2024 09:16
VFS-173,API integration for the Notification,Subtask,Completed,Prashanth HK,Prashanth HK,09-05-2024 10:04,09-05-2024 00:00,12763,712020:4c805787-bb33-4589-862a-eb8b3936ae28,712020:4c805787-bb33-4589-862a-eb8b3936ae28,Medium,Done,27-05-2024 10:40
VFS-173,API integration for the Notification,Subtask,Completed,Prashanth HK,Prashanth HK,09-05-2024 10:04,09-05-2024 00:00,12763,712020:4c805787-bb33-4589-862a-eb8b3936ae28,712020:4c805787-bb33-4589-862a-eb8b3936ae28,Medium,Done,27-05-2024 10:40
VFS-172,Notification Drop Down,Subtask,Completed,Prashanth HK,Prashanth HK,09-05-2024 10:00,08-05-2024 00:00,12762,712020:4c805787-bb33-4589-862a-eb8b3936ae28,712020:4c805787-bb33-4589-862a-eb8b3936ae28,Medium,Done,27-05-2024 10:40
VFS-172,Notification Drop Down,Subtask,Completed,Prashanth HK,Prashanth HK,09-05-2024 10:00,08-05-2024 00:00,12762,712020:4c805787-bb33-4589-862a-eb8b3936ae28,712020:4c805787-bb33-4589-862a-eb8b3936ae28,Medium,Done,27-05-2024 10:40
